transaction_id,customer_number,transaction_month,product_id,product_name,unit_price,volume_units,sales_amount,promo_offer
9b5d75fd-88bb-4939-a068-52024e392943,92702129,2022-05,P040,Pepsi Cola 2L Bottle,280.89,1,280.89,No
9b5d75fd-88bb-4939-a068-52024e392943,92702129,2022-05,P029,Tata Salt Iodised 1kg,367.68,3,1103.04,No
c025da2a-b9a7-4954-944b-a395d9212109,92702129,2022-05,P007,Colgate Toothpaste 150g,63.11,6,378.66,No
c025da2a-b9a7-4954-944b-a395d9212109,92702129,2022-05,P016,Kissan Jam 500g,134.54,9,1210.86,No
c025da2a-b9a7-4954-944b-a395d9212109,92702129,2022-05,P018,Ariel Washing Powder 2kg,329.11,7,2303.77,No
c025da2a-b9a7-4954-944b-a395d9212109,92702129,2022-05,P020,Tata Tea Gold 500g,196.0,2,392.0,No
1209ce5d-aa20-462d-ba3d-c858ab9edd74,92702129,2022-05,P032,Nescafe Coffee 100g,93.68,6,562.08,Yes
edc6ae48-1458-4b8c-bafa-bf1e0a103c99,99303256,2022-05,P001,Basmati Rice 2kg Pack,243.49,9,2191.41,No
edc6ae48-1458-4b8c-bafa-bf1e0a103c99,99303256,2022-05,P030,Cadbury Dairy Milk 50g,56.48,9,508.32,No
edc6ae48-1458-4b8c-bafa-bf1e0a103c99,99303256,2022-05,P003,Dabur Honey 500g,447.24,3,1341.72,No
edc6ae48-1458-4b8c-bafa-bf1e0a103c99,99303256,2022-05,P033,Sunfeast Cookies 300g,67.08,8,536.64,No
1160d9af-9f30-4b6f-b29f-528125b63a60,99303256,2022-05,P019,Maggie Tomato Sauce 500g,276.21,3,828.63,No
7b632c72-80bb-473a-9fe3-b8088c49deaf,12686676,2022-05,P008,Red Label Tea 250g,436.56,2,873.12,Yes
7b632c72-80bb-473a-9fe3-b8088c49deaf,12686676,2022-05,P005,Tata Salt 1kg,97.18,6,583.08,Yes
7b632c72-80bb-473a-9fe3-b8088c49deaf,12686676,2022-05,P030,Cadbury Dairy Milk 50g,42.91,6,257.46,Yes
7b632c72-80bb-473a-9fe3-b8088c49deaf,12686676,2022-05,P001,Basmati Rice 2kg Pack,213.09,7,1491.63,Yes
6e68197d-5af3-449f-ab4f-26d70235a907,12686676,2022-05,P039,Harpic Toilet Cleaner 500ml,420.01,5,2100.05,No
6e68197d-5af3-449f-ab4f-26d70235a907,12686676,2022-05,P019,Maggie Tomato Sauce 500g,276.21,1,276.21,No
6e68197d-5af3-449f-ab4f-26d70235a907,12686676,2022-05,P036,Palmolive Shampoo 180ml,490.79,2,981.58,No
c74e49ad-e602-4d65-a1eb-511e57ebce8e,12686676,2022-05,P021,Dettol Antiseptic 250ml,378.76,1,378.76,No
c74e49ad-e602-4d65-a1eb-511e57ebce8e,12686676,2022-05,P039,Harpic Toilet Cleaner 500ml,420.01,7,2940.07,No
44a74e57-c601-4c92-91db-f9886b03393f,12686676,2022-05,P034,Santoor Soap 75g,425.38,5,2126.9,Yes
44a74e57-c601-4c92-91db-f9886b03393f,12686676,2022-05,P007,Colgate Toothpaste 150g,46.35,4,185.4,Yes
44a74e57-c601-4c92-91db-f9886b03393f,12686676,2022-05,P035,Milky Mist Paneer 200g,474.82,10,4748.2,Yes
44a74e57-c601-4c92-91db-f9886b03393f,12686676,2022-05,P026,Kellogg's Corn Flakes 500g,413.33,7,2893.31,Yes
9d727c95-15ff-4d3e-81a5-2d117fa63ce1,12686676,2022-05,P020,Tata Tea Gold 500g,196.0,2,392.0,No
9d727c95-15ff-4d3e-81a5-2d117fa63ce1,12686676,2022-05,P024,Horlicks Health Drink 500g,238.83,4,955.32,No
9d727c95-15ff-4d3e-81a5-2d117fa63ce1,12686676,2022-05,P002,Pepsodent Combo Pack,571.91,7,4003.37,No
9d727c95-15ff-4d3e-81a5-2d117fa63ce1,12686676,2022-05,P039,Harpic Toilet Cleaner 500ml,420.01,5,2100.05,No
9d727c95-15ff-4d3e-81a5-2d117fa63ce1,12686676,2022-05,P023,Cinthol Soap 100g,196.52,7,1375.64,No
5fe08c5b-7d47-4e55-be67-7cfe894a4c7c,19483243,2022-05,P006,Maggi Masala Noodles 4 pack,118.92,3,356.76,No
ef3459a0-af15-478b-8464-a96d986e7325,19483243,2022-05,P034,Santoor Soap 75g,570.86,7,3996.02,No
ef3459a0-af15-478b-8464-a96d986e7325,19483243,2022-05,P041,Amul Cheese Slice 400g,99.56,5,497.8,No
6d49d8c7-7630-413c-ba52-38da38080f86,58981984,2022-05,P015,Parle-G Biscuits 500g,133.64,5,668.2,No
6d49d8c7-7630-413c-ba52-38da38080f86,58981984,2022-05,P020,Tata Tea Gold 500g,196.0,5,980.0,No
6d49d8c7-7630-413c-ba52-38da38080f86,58981984,2022-05,P003,Dabur Honey 500g,447.24,10,4472.4,No
6d49d8c7-7630-413c-ba52-38da38080f86,58981984,2022-05,P014,Fogg Perfume 50ml,151.03,9,1359.27,No
dc6a287e-3d56-4c4e-8f33-737b367c7fc5,58981984,2022-05,P006,Maggi Masala Noodles 4 pack,118.92,10,1189.2,No
dc6a287e-3d56-4c4e-8f33-737b367c7fc5,58981984,2022-05,P037,Vim Dishwash Bar 200g,203.63,10,2036.3,No
dc6a287e-3d56-4c4e-8f33-737b367c7fc5,58981984,2022-05,P034,Santoor Soap 75g,570.86,6,3425.16,No
dc6a287e-3d56-4c4e-8f33-737b367c7fc5,58981984,2022-05,P015,Parle-G Biscuits 500g,133.64,8,1069.12,No
dc6a287e-3d56-4c4e-8f33-737b367c7fc5,58981984,2022-05,P003,Dabur Honey 500g,447.24,2,894.48,No
91448a12-3a72-435f-a3c4-0c24301efcb8,50379250,2022-05,P015,Parle-G Biscuits 500g,133.64,5,668.2,No
91448a12-3a72-435f-a3c4-0c24301efcb8,50379250,2022-05,P023,Cinthol Soap 100g,196.52,5,982.6,No
dfa9cef0-c0da-4e01-8414-ae99ca993481,50379250,2022-05,P021,Dettol Antiseptic 250ml,336.83,7,2357.81,Yes
dfa9cef0-c0da-4e01-8414-ae99ca993481,50379250,2022-05,P014,Fogg Perfume 50ml,129.52,6,777.12,Yes
dfa9cef0-c0da-4e01-8414-ae99ca993481,50379250,2022-05,P031,Real Juice 1Ltr,309.05,7,2163.35,Yes
dfa9cef0-c0da-4e01-8414-ae99ca993481,50379250,2022-05,P040,Pepsi Cola 2L Bottle,207.95,4,831.8,Yes
dfa9cef0-c0da-4e01-8414-ae99ca993481,50379250,2022-05,P034,Santoor Soap 75g,483.08,8,3864.64,Yes
8084936c-e039-4891-8442-201fc6f124d8,50379250,2022-05,P025,Tang Orange Powder 1kg,219.62,9,1976.58,Yes
8084936c-e039-4891-8442-201fc6f124d8,50379250,2022-05,P014,Fogg Perfume 50ml,125.52,10,1255.2,Yes
8084936c-e039-4891-8442-201fc6f124d8,50379250,2022-05,P033,Sunfeast Cookies 300g,59.53,2,119.06,Yes
8084936c-e039-4891-8442-201fc6f124d8,50379250,2022-05,P031,Real Juice 1Ltr,313.27,9,2819.43,Yes
348a85be-4492-443a-9a1e-2480b8c11fee,90416034,2022-05,P009,Lays Chips 200g,372.64,2,745.28,No
348a85be-4492-443a-9a1e-2480b8c11fee,90416034,2022-05,P016,Kissan Jam 500g,134.54,5,672.7,No
348a85be-4492-443a-9a1e-2480b8c11fee,90416034,2022-05,P023,Cinthol Soap 100g,196.52,1,196.52,No
348a85be-4492-443a-9a1e-2480b8c11fee,90416034,2022-05,P022,Lifebuoy Soap 100g,109.51,8,876.08,No
56b3f65e-e532-46e6-a1e8-54f8e8d99262,90416034,2022-05,P005,Tata Salt 1kg,118.93,10,1189.3,No
56b3f65e-e532-46e6-a1e8-54f8e8d99262,90416034,2022-05,P025,Tang Orange Powder 1kg,289.96,6,1739.76,No
56b3f65e-e532-46e6-a1e8-54f8e8d99262,90416034,2022-05,P006,Maggi Masala Noodles 4 pack,118.92,1,118.92,No
a2975667-c9ab-45fd-9105-6d5e021bce08,90416034,2022-05,P036,Palmolive Shampoo 180ml,490.79,7,3435.53,No
a2975667-c9ab-45fd-9105-6d5e021bce08,90416034,2022-05,P016,Kissan Jam 500g,134.54,8,1076.32,No
656946b0-792c-432c-ac18-eae842ea62e6,90416034,2022-05,P038,Catch Spices Mixed 50g,85.67,6,514.02,No
656946b0-792c-432c-ac18-eae842ea62e6,90416034,2022-05,P016,Kissan Jam 500g,134.54,1,134.54,No
9e4ce99b-ddea-4fa4-9214-13ef0ed592ca,90416034,2022-05,P031,Real Juice 1Ltr,376.3,5,1881.5,No
9e4ce99b-ddea-4fa4-9214-13ef0ed592ca,90416034,2022-05,P007,Colgate Toothpaste 150g,63.11,2,126.22,No
fa919d21-95cc-4fc2-a8d3-c7a7bd87ad02,84464829,2022-05,P014,Fogg Perfume 50ml,151.03,2,302.06,No
fa919d21-95cc-4fc2-a8d3-c7a7bd87ad02,84464829,2022-05,P017,Nestle Milk Powder 500g,203.42,4,813.68,No
fa919d21-95cc-4fc2-a8d3-c7a7bd87ad02,84464829,2022-05,P031,Real Juice 1Ltr,376.3,6,2257.8,No
fa919d21-95cc-4fc2-a8d3-c7a7bd87ad02,84464829,2022-05,P040,Pepsi Cola 2L Bottle,280.89,6,1685.34,No
fa919d21-95cc-4fc2-a8d3-c7a7bd87ad02,84464829,2022-05,P037,Vim Dishwash Bar 200g,203.63,8,1629.04,No
fa259fc2-9c80-40fb-b5e4-e8e5d91c2157,84464829,2022-05,P011,Brooke Bond Tea 1kg,41.73,9,375.57,No
053e2dd8-276e-438a-9c64-45e2533866d4,84464829,2022-05,P025,Tang Orange Powder 1kg,289.96,1,289.96,No
ce0d29d8-e4e8-4d0b-affb-56886bbb0b03,84464829,2022-05,P029,Tata Salt Iodised 1kg,367.68,7,2573.76,No
ce0d29d8-e4e8-4d0b-affb-56886bbb0b03,84464829,2022-05,P025,Tang Orange Powder 1kg,289.96,5,1449.8,No
83616d9a-9c48-4b83-ab95-504a5ed2f28a,84464829,2022-05,P014,Fogg Perfume 50ml,151.03,8,1208.24,No
83616d9a-9c48-4b83-ab95-504a5ed2f28a,84464829,2022-05,P019,Maggie Tomato Sauce 500g,276.21,3,828.63,No
83616d9a-9c48-4b83-ab95-504a5ed2f28a,84464829,2022-05,P012,Godrej Shampoo 200ml,582.85,6,3497.1,No
4eb8eafc-e45f-470d-ae47-3a19652321e9,12417887,2022-05,P034,Santoor Soap 75g,513.74,9,4623.66,Yes
4eb8eafc-e45f-470d-ae47-3a19652321e9,12417887,2022-05,P012,Godrej Shampoo 200ml,453.31,7,3173.17,Yes
4eb8eafc-e45f-470d-ae47-3a19652321e9,12417887,2022-05,P022,Lifebuoy Soap 100g,77.74,9,699.66,Yes
8fefe9d5-0d71-429f-ac45-3db1b539f1a5,12417887,2022-05,P033,Sunfeast Cookies 300g,67.08,5,335.4,No
8fefe9d5-0d71-429f-ac45-3db1b539f1a5,12417887,2022-05,P031,Real Juice 1Ltr,376.3,5,1881.5,No
8fefe9d5-0d71-429f-ac45-3db1b539f1a5,12417887,2022-05,P024,Horlicks Health Drink 500g,238.83,6,1432.98,No
8fefe9d5-0d71-429f-ac45-3db1b539f1a5,12417887,2022-05,P016,Kissan Jam 500g,134.54,9,1210.86,No
63d30c6d-7375-44f3-a93b-8cdb61710d4b,12417887,2022-05,P039,Harpic Toilet Cleaner 500ml,325.88,8,2607.04,Yes
63d30c6d-7375-44f3-a93b-8cdb61710d4b,12417887,2022-05,P031,Real Juice 1Ltr,276.88,7,1938.16,Yes
63d30c6d-7375-44f3-a93b-8cdb61710d4b,12417887,2022-05,P027,Patanjali Aloe Vera Gel 100ml,113.14,6,678.84,Yes
d201461c-d53c-4a4c-9182-1bbde4f6c1a5,74159178,2022-05,P024,Horlicks Health Drink 500g,238.83,8,1910.64,No
d201461c-d53c-4a4c-9182-1bbde4f6c1a5,74159178,2022-05,P011,Brooke Bond Tea 1kg,41.73,1,41.73,No
bf149aa1-deb3-4cb7-8d16-3514af8e711d,74159178,2022-05,P022,Lifebuoy Soap 100g,109.51,5,547.55,No
feeed9aa-2300-4652-b00a-42c2f4d9730f,94595615,2022-05,P004,Surf Excel Detergent 1kg,371.24,4,1484.96,No
feeed9aa-2300-4652-b00a-42c2f4d9730f,94595615,2022-05,P013,Dove Soap 75g,504.49,9,4540.41,No
feeed9aa-2300-4652-b00a-42c2f4d9730f,94595615,2022-05,P006,Maggi Masala Noodles 4 pack,118.92,9,1070.28,No
feeed9aa-2300-4652-b00a-42c2f4d9730f,94595615,2022-05,P033,Sunfeast Cookies 300g,67.08,5,335.4,No
feeed9aa-2300-4652-b00a-42c2f4d9730f,94595615,2022-05,P028,Britannia Cheese 200g,323.11,10,3231.1,No
e81133c1-e440-4e89-ae82-4d7c391176e5,94595615,2022-05,P032,Nescafe Coffee 100g,111.68,1,111.68,Yes
68137a75-f238-495e-a45f-92ff140e1854,94595615,2022-05,P014,Fogg Perfume 50ml,151.03,4,604.12,No
68137a75-f238-495e-a45f-92ff140e1854,94595615,2022-05,P020,Tata Tea Gold 500g,196.0,5,980.0,No
68137a75-f238-495e-a45f-92ff140e1854,94595615,2022-05,P035,Milky Mist Paneer 200g,580.41,2,1160.82,No
e9645572-72c8-4810-9ee8-c800a0d24639,16726066,2022-05,P010,Amul Butter 100g,334.59,5,1672.95,Yes
e9645572-72c8-4810-9ee8-c800a0d24639,16726066,2022-05,P021,Dettol Antiseptic 250ml,312.26,2,624.52,Yes
e9645572-72c8-4810-9ee8-c800a0d24639,16726066,2022-05,P023,Cinthol Soap 100g,167.61,6,1005.66,Yes
080c009d-0a13-4d40-98af-fd2eefa1f2fa,16726066,2022-05,P001,Basmati Rice 2kg Pack,243.49,10,2434.9,No
080c009d-0a13-4d40-98af-fd2eefa1f2fa,16726066,2022-05,P012,Godrej Shampoo 200ml,582.85,2,1165.7,No
080c009d-0a13-4d40-98af-fd2eefa1f2fa,16726066,2022-05,P008,Red Label Tea 250g,523.72,10,5237.2,No
080c009d-0a13-4d40-98af-fd2eefa1f2fa,16726066,2022-05,P004,Surf Excel Detergent 1kg,371.24,8,2969.92,No
080c009d-0a13-4d40-98af-fd2eefa1f2fa,16726066,2022-05,P035,Milky Mist Paneer 200g,580.41,5,2902.05,No
cec63edf-9da5-436a-9493-aecb76a18705,16726066,2022-05,P031,Real Juice 1Ltr,376.3,10,3763.0,No
cec63edf-9da5-436a-9493-aecb76a18705,16726066,2022-05,P036,Palmolive Shampoo 180ml,490.79,7,3435.53,No
cec63edf-9da5-436a-9493-aecb76a18705,16726066,2022-05,P034,Santoor Soap 75g,570.86,5,2854.3,No
cec63edf-9da5-436a-9493-aecb76a18705,16726066,2022-05,P016,Kissan Jam 500g,134.54,9,1210.86,No
93815ef9-e079-43fc-9f71-e3038b2b09b4,60092660,2022-05,P006,Maggi Masala Noodles 4 pack,118.92,9,1070.28,No
93815ef9-e079-43fc-9f71-e3038b2b09b4,60092660,2022-05,P010,Amul Butter 100g,433.6,2,867.2,No
ed1d732e-81cb-4349-8092-f29cc69bacbf,60092660,2022-05,P017,Nestle Milk Powder 500g,203.42,3,610.26,No
ed1d732e-81cb-4349-8092-f29cc69bacbf,60092660,2022-05,P032,Nescafe Coffee 100g,127.2,1,127.2,No
0209ad66-0815-4a19-904a-1bff1b45480f,60092660,2022-05,P038,Catch Spices Mixed 50g,85.67,3,257.01,No
0209ad66-0815-4a19-904a-1bff1b45480f,60092660,2022-05,P029,Tata Salt Iodised 1kg,367.68,9,3309.12,No
a5b479f1-3862-4917-a9c2-328287197f70,60092660,2022-05,P031,Real Juice 1Ltr,376.3,5,1881.5,No
a5b479f1-3862-4917-a9c2-328287197f70,60092660,2022-05,P015,Parle-G Biscuits 500g,133.64,5,668.2,No
a5b479f1-3862-4917-a9c2-328287197f70,60092660,2022-05,P032,Nescafe Coffee 100g,127.2,3,381.6,No
0f606771-7d20-459a-b9af-4ff999b81561,6904369,2022-05,P031,Real Juice 1Ltr,376.3,4,1505.2,No
53b98b38-de6d-4d16-b37e-99936bb70902,6904369,2022-05,P021,Dettol Antiseptic 250ml,319.28,6,1915.68,Yes
53b98b38-de6d-4d16-b37e-99936bb70902,6904369,2022-05,P031,Real Juice 1Ltr,271.13,5,1355.65,Yes
53b98b38-de6d-4d16-b37e-99936bb70902,6904369,2022-05,P002,Pepsodent Combo Pack,501.41,9,4512.69,Yes
755e52e0-adc7-48a1-a9db-fee89d6476bc,94074540,2022-05,P011,Brooke Bond Tea 1kg,41.73,3,125.19,No
755e52e0-adc7-48a1-a9db-fee89d6476bc,94074540,2022-05,P032,Nescafe Coffee 100g,127.2,3,381.6,No
755e52e0-adc7-48a1-a9db-fee89d6476bc,94074540,2022-05,P022,Lifebuoy Soap 100g,109.51,2,219.02,No
755e52e0-adc7-48a1-a9db-fee89d6476bc,94074540,2022-05,P041,Amul Cheese Slice 400g,99.56,3,298.68,No
440b2d99-025a-4619-9861-b3571117a99e,94074540,2022-05,P038,Catch Spices Mixed 50g,85.67,7,599.69,No
440b2d99-025a-4619-9861-b3571117a99e,94074540,2022-05,P040,Pepsi Cola 2L Bottle,280.89,3,842.67,No
440b2d99-025a-4619-9861-b3571117a99e,94074540,2022-05,P013,Dove Soap 75g,504.49,8,4035.92,No
440b2d99-025a-4619-9861-b3571117a99e,94074540,2022-05,P014,Fogg Perfume 50ml,151.03,5,755.15,No
79a812aa-83a4-438a-9198-c78ef03a40b2,29705581,2022-05,P013,Dove Soap 75g,504.49,9,4540.41,No
79a812aa-83a4-438a-9198-c78ef03a40b2,29705581,2022-05,P030,Cadbury Dairy Milk 50g,56.48,2,112.96,No
549bab51-3178-4544-8ffb-769ae64db10a,29705581,2022-05,P023,Cinthol Soap 100g,196.52,6,1179.12,No
549bab51-3178-4544-8ffb-769ae64db10a,29705581,2022-05,P011,Brooke Bond Tea 1kg,41.73,2,83.46,No
549bab51-3178-4544-8ffb-769ae64db10a,29705581,2022-05,P020,Tata Tea Gold 500g,196.0,2,392.0,No
5aa8c828-6561-491c-83ae-fcc4544b29bf,29705581,2022-05,P024,Horlicks Health Drink 500g,238.83,6,1432.98,No
86b70de7-2fa7-4921-9096-78cb929c37a0,29705581,2022-05,P009,Lays Chips 200g,372.64,10,3726.4,No
86b70de7-2fa7-4921-9096-78cb929c37a0,29705581,2022-05,P039,Harpic Toilet Cleaner 500ml,420.01,4,1680.04,No
86b70de7-2fa7-4921-9096-78cb929c37a0,29705581,2022-05,P036,Palmolive Shampoo 180ml,490.79,9,4417.11,No
86b70de7-2fa7-4921-9096-78cb929c37a0,29705581,2022-05,P011,Brooke Bond Tea 1kg,41.73,1,41.73,No
86b70de7-2fa7-4921-9096-78cb929c37a0,29705581,2022-05,P032,Nescafe Coffee 100g,127.2,5,636.0,No
b3fda76d-314b-4576-8d6f-e82a9315bbc4,29705581,2022-05,P032,Nescafe Coffee 100g,101.26,5,506.3,Yes
b3fda76d-314b-4576-8d6f-e82a9315bbc4,29705581,2022-05,P012,Godrej Shampoo 200ml,449.76,7,3148.32,Yes
b3fda76d-314b-4576-8d6f-e82a9315bbc4,29705581,2022-05,P025,Tang Orange Powder 1kg,227.69,7,1593.83,Yes
b3fda76d-314b-4576-8d6f-e82a9315bbc4,29705581,2022-05,P028,Britannia Cheese 200g,274.11,6,1644.66,Yes
dc83daa1-4c2d-4b6c-9ac3-b018b1c204be,56616936,2022-05,P004,Surf Excel Detergent 1kg,371.24,1,371.24,No
dc83daa1-4c2d-4b6c-9ac3-b018b1c204be,56616936,2022-05,P028,Britannia Cheese 200g,323.11,3,969.33,No
dc83daa1-4c2d-4b6c-9ac3-b018b1c204be,56616936,2022-05,P041,Amul Cheese Slice 400g,99.56,6,597.36,No
dc83daa1-4c2d-4b6c-9ac3-b018b1c204be,56616936,2022-05,P037,Vim Dishwash Bar 200g,203.63,2,407.26,No
dc83daa1-4c2d-4b6c-9ac3-b018b1c204be,56616936,2022-05,P015,Parle-G Biscuits 500g,133.64,3,400.92,No
89320a3f-1055-436e-861e-74310c04982e,56616936,2022-05,P011,Brooke Bond Tea 1kg,41.73,2,83.46,No
24ec3d9c-c0cb-447c-a66c-28c9f0407159,56616936,2022-05,P022,Lifebuoy Soap 100g,98.21,8,785.68,Yes
00a56851-b66b-426c-8ab1-c0f5ba604345,12241134,2022-05,P011,Brooke Bond Tea 1kg,41.73,5,208.65,No
00a56851-b66b-426c-8ab1-c0f5ba604345,12241134,2022-05,P034,Santoor Soap 75g,570.86,6,3425.16,No
3e4240dc-e713-462e-a751-1dfe297e02fb,12241134,2022-05,P030,Cadbury Dairy Milk 50g,40.86,1,40.86,Yes
3e4240dc-e713-462e-a751-1dfe297e02fb,12241134,2022-05,P006,Maggi Masala Noodles 4 pack,102.19,3,306.57,Yes
3e4240dc-e713-462e-a751-1dfe297e02fb,12241134,2022-05,P026,Kellogg's Corn Flakes 500g,421.1,5,2105.5,Yes
3e4240dc-e713-462e-a751-1dfe297e02fb,12241134,2022-05,P017,Nestle Milk Powder 500g,167.68,10,1676.8,Yes
387d08b4-2f39-4b0f-9277-c06ed9a50821,12241134,2022-05,P029,Tata Salt Iodised 1kg,367.68,1,367.68,No
387d08b4-2f39-4b0f-9277-c06ed9a50821,12241134,2022-05,P019,Maggie Tomato Sauce 500g,276.21,10,2762.1,No
387d08b4-2f39-4b0f-9277-c06ed9a50821,12241134,2022-05,P012,Godrej Shampoo 200ml,582.85,1,582.85,No
387d08b4-2f39-4b0f-9277-c06ed9a50821,12241134,2022-05,P032,Nescafe Coffee 100g,127.2,9,1144.8,No
0cb10455-b76c-413a-8e93-5dc888aa8cdf,12241134,2022-05,P015,Parle-G Biscuits 500g,109.49,3,328.47,Yes
0cb10455-b76c-413a-8e93-5dc888aa8cdf,12241134,2022-05,P026,Kellogg's Corn Flakes 500g,392.72,3,1178.16,Yes
0cb10455-b76c-413a-8e93-5dc888aa8cdf,12241134,2022-05,P038,Catch Spices Mixed 50g,73.6,4,294.4,Yes
0cb10455-b76c-413a-8e93-5dc888aa8cdf,12241134,2022-05,P002,Pepsodent Combo Pack,479.32,6,2875.92,Yes
0cb10455-b76c-413a-8e93-5dc888aa8cdf,12241134,2022-05,P031,Real Juice 1Ltr,311.68,3,935.04,Yes
661c8bb2-c6f1-4d74-9fe4-a77ca6e715b3,12241134,2022-05,P027,Patanjali Aloe Vera Gel 100ml,143.81,2,287.62,No
661c8bb2-c6f1-4d74-9fe4-a77ca6e715b3,12241134,2022-05,P003,Dabur Honey 500g,447.24,1,447.24,No
661c8bb2-c6f1-4d74-9fe4-a77ca6e715b3,12241134,2022-05,P008,Red Label Tea 250g,523.72,9,4713.48,No
661c8bb2-c6f1-4d74-9fe4-a77ca6e715b3,12241134,2022-05,P018,Ariel Washing Powder 2kg,329.11,6,1974.66,No
661c8bb2-c6f1-4d74-9fe4-a77ca6e715b3,12241134,2022-05,P029,Tata Salt Iodised 1kg,367.68,6,2206.08,No
84a9875b-945f-45a0-81f4-ce6b72cb05b8,91517437,2022-05,P027,Patanjali Aloe Vera Gel 100ml,143.81,8,1150.48,No
84a9875b-945f-45a0-81f4-ce6b72cb05b8,91517437,2022-05,P038,Catch Spices Mixed 50g,85.67,9,771.03,No
84a9875b-945f-45a0-81f4-ce6b72cb05b8,91517437,2022-05,P012,Godrej Shampoo 200ml,582.85,9,5245.65,No
0996dfb2-9d5c-44fd-b1e5-fede3557e229,91517437,2022-05,P025,Tang Orange Powder 1kg,289.96,2,579.92,No
44490d60-f2d3-4825-90a9-dc23d9a0c052,91517437,2022-05,P023,Cinthol Soap 100g,196.52,2,393.04,No
44490d60-f2d3-4825-90a9-dc23d9a0c052,91517437,2022-05,P038,Catch Spices Mixed 50g,85.67,9,771.03,No
44490d60-f2d3-4825-90a9-dc23d9a0c052,91517437,2022-05,P022,Lifebuoy Soap 100g,109.51,7,766.57,No
44490d60-f2d3-4825-90a9-dc23d9a0c052,91517437,2022-05,P028,Britannia Cheese 200g,323.11,3,969.33,No
f8e5e86c-392c-4be1-95ce-dd09a19d4693,72886563,2022-05,P030,Cadbury Dairy Milk 50g,56.48,4,225.92,No
f8e5e86c-392c-4be1-95ce-dd09a19d4693,72886563,2022-05,P040,Pepsi Cola 2L Bottle,280.89,6,1685.34,No
d75d80e0-c078-478a-ad04-a9874d43caef,72886563,2022-05,P008,Red Label Tea 250g,523.72,9,4713.48,No
b5df37b7-4c08-4cb0-b4fd-ea48859e3803,99299467,2022-05,P003,Dabur Honey 500g,447.24,2,894.48,No
d41b30c1-947e-4c6a-80d7-e4db507ee62f,99299467,2022-05,P024,Horlicks Health Drink 500g,196.74,4,786.96,Yes
d41b30c1-947e-4c6a-80d7-e4db507ee62f,99299467,2022-05,P020,Tata Tea Gold 500g,175.67,8,1405.36,Yes
4d28b90b-a7af-431a-9c73-091ab0598795,49771848,2022-05,P025,Tang Orange Powder 1kg,289.96,5,1449.8,No
4d28b90b-a7af-431a-9c73-091ab0598795,49771848,2022-05,P036,Palmolive Shampoo 180ml,490.79,3,1472.37,No
4d28b90b-a7af-431a-9c73-091ab0598795,49771848,2022-05,P012,Godrej Shampoo 200ml,582.85,10,5828.5,No
4d28b90b-a7af-431a-9c73-091ab0598795,49771848,2022-05,P007,Colgate Toothpaste 150g,63.11,5,315.55,No
4d28b90b-a7af-431a-9c73-091ab0598795,49771848,2022-05,P038,Catch Spices Mixed 50g,85.67,6,514.02,No
f89f152c-c3e5-4429-be30-e3ae589a3b5b,49771848,2022-05,P019,Maggie Tomato Sauce 500g,276.21,6,1657.26,No
f89f152c-c3e5-4429-be30-e3ae589a3b5b,49771848,2022-05,P006,Maggi Masala Noodles 4 pack,118.92,10,1189.2,No
f89f152c-c3e5-4429-be30-e3ae589a3b5b,49771848,2022-05,P032,Nescafe Coffee 100g,127.2,9,1144.8,No
f89f152c-c3e5-4429-be30-e3ae589a3b5b,49771848,2022-05,P036,Palmolive Shampoo 180ml,490.79,4,1963.16,No
f89f152c-c3e5-4429-be30-e3ae589a3b5b,49771848,2022-05,P041,Amul Cheese Slice 400g,99.56,3,298.68,No
eb069746-149d-44cc-9aa2-3f68612df03e,49771848,2022-05,P028,Britannia Cheese 200g,323.11,3,969.33,No
eb069746-149d-44cc-9aa2-3f68612df03e,49771848,2022-05,P037,Vim Dishwash Bar 200g,203.63,1,203.63,No
eb069746-149d-44cc-9aa2-3f68612df03e,49771848,2022-05,P038,Catch Spices Mixed 50g,85.67,7,599.69,No
eb069746-149d-44cc-9aa2-3f68612df03e,49771848,2022-05,P012,Godrej Shampoo 200ml,582.85,8,4662.8,No
3a1b950e-3f0b-4708-a654-1414c84eed10,58341621,2022-05,P015,Parle-G Biscuits 500g,96.45,5,482.25,Yes
88852efe-6d61-450d-8c58-fc8ed110a408,58341621,2022-05,P032,Nescafe Coffee 100g,127.2,5,636.0,No
88852efe-6d61-450d-8c58-fc8ed110a408,58341621,2022-05,P015,Parle-G Biscuits 500g,133.64,3,400.92,No
af1c415f-4477-4e10-bfe5-b5da1135783a,96450491,2022-05,P027,Patanjali Aloe Vera Gel 100ml,143.81,1,143.81,No
af1c415f-4477-4e10-bfe5-b5da1135783a,96450491,2022-05,P031,Real Juice 1Ltr,376.3,2,752.6,No
89239b6a-093d-4c0b-ba96-74d30209a317,96450491,2022-05,P014,Fogg Perfume 50ml,130.56,10,1305.6,Yes
89239b6a-093d-4c0b-ba96-74d30209a317,96450491,2022-05,P022,Lifebuoy Soap 100g,93.92,1,93.92,Yes
89239b6a-093d-4c0b-ba96-74d30209a317,96450491,2022-05,P009,Lays Chips 200g,301.15,4,1204.6,Yes
ba6de1d9-f57c-4f70-bfb2-ee14640484ec,78994353,2022-05,P027,Patanjali Aloe Vera Gel 100ml,143.81,2,287.62,No
